Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;8;Centered;7389,5;6359,1;0,861;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;9;Centered;7955,9;6314,9;0,794;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;10;Centered;7161,2;5730,4;0,800;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;1;Optimised;7983,0;6695,8;0,839;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;2;Optimised;10715,6;9319,7;0,870;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;3;Optimised;10463,3;9168,7;0,876;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;4;Optimised;14002,8;12664,4;0,904;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;5;Optimised;8509,2;7466,6;0,877;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;6;Optimised;12456,4;11028,6;0,885;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;7;Optimised;10214,1;9130,8;0,894;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;8;Optimised;8159,4;7129,0;0,874;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;9;Optimised;9009,1;7368,1;0,818;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;10;Optimised;10075,5;8644,7;0,858;0,0;0,0;8;0;15;0;0;0;0;0;0,0;
;;;1;Centered;7832,8;6732,1;0,859;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;2;Centered;8285,7;7067,6;0,853;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;3;Centered;7027,4;5676,2;0,808;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;4;Centered;6128,0;5251,9;0,857;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;5;Centered;6686,9;5860,0;0,876;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;6;Centered;7307,5;6302,9;0,863;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;7;Centered;8602,4;7218,6;0,839;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;8;Centered;7733,5;6385,3;0,826;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;9;Centered;6371,7;5270,5;0,827;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;10;Centered;7964,7;6883,5;0,864;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;1;Optimised;9597,0;8496,4;0,885;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;2;Optimised;9114,3;7896,2;0,866;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;3;Optimised;8615,9;7264,7;0,843;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;4;Optimised;7032,9;6156,8;0,875;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;5;Optimised;8912,4;8085,6;0,907;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;6;Optimised;7129,9;6125,3;0,859;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;7;Optimised;11690,5;10306,7;0,882;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;8;Optimised;7443,2;6095,0;0,819;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;9;Optimised;14816,9;13715,7;0,926;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;10;Optimised;8681,3;7600,1;0,875;0,0;0,0;9;0;15;0;0;0;0;0;0,0;
;;;1;Centered;8530,9;7367,9;0,864;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;2;Centered;9069,6;7642,6;0,843;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;3;Centered;8101,3;7145,8;0,882;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;4;Centered;7606,4;6589,3;0,866;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;5;Centered;7417,2;5901,2;0,796;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;6;Centered;8381,9;7108,2;0,848;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;7;Centered;8338,6;7072,6;0,848;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;8;Centered;6434,7;5066,3;0,787;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;9;Centered;7260,8;6174,7;0,850;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;10;Centered;7342,2;6066,2;0,826;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;1;Optimised;9940,7;8777,7;0,883;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;2;Optimised;11006,9;9579,9;0,870;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;3;Optimised;9402,8;8447,4;0,898;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
;;;4;Optimised;7553,4;6536,3;0,865;0,0;0,0;10;0;15;0;0;0;0;0;0,0;
