Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;2;Optimised;12319,0;6477,6;0,526;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;3;Optimised;10366,8;4883,8;0,471;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;4;Optimised;10391,2;4150,4;0,399;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;5;Optimised;10975,2;4644,5;0,423;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;6;Optimised;14931,4;7865,8;0,527;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;7;Optimised;15195,0;7332,8;0,483;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;8;Optimised;9706,1;3618,1;0,373;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;9;Optimised;11328,0;4083,1;0,360;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;10;Optimised;11645,0;4578,2;0,393;0,0;0,0;7;0;60;0;0;0;0;0;0,0;
;;;1;Centered;10750,4;5306,6;0,494;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;2;Centered;11444,2;5649,7;0,494;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;3;Centered;10895,1;4948,8;0,454;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;4;Centered;11446,8;6113,0;0,534;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;5;Centered;9541,8;3841,5;0,403;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;6;Centered;11576,6;5150,9;0,445;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;7;Centered;12362,5;5575,2;0,451;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;8;Centered;11053,5;4156,7;0,376;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;9;Centered;11272,1;5155,4;0,457;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;10;Centered;14657,0;6395,8;0,436;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;1;Optimised;11862,9;6419,2;0,541;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;2;Optimised;11329,4;5534,9;0,489;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;3;Optimised;10909,0;4962,7;0,455;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;4;Optimised;12261,9;6928,0;0,565;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;5;Optimised;9751,6;4051,3;0,415;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;6;Optimised;11531,3;5105,6;0,443;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;7;Optimised;13581,9;6794,5;0,500;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;8;Optimised;11313,3;4416,4;0,390;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;9;Optimised;12116,9;6000,2;0,495;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;10;Optimised;13709,4;5448,3;0,397;0,0;0,0;8;0;60;0;0;0;0;0;0,0;
;;;1;Centered;10321,9;5004,2;0,485;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;2;Centered;12197,3;5648,1;0,463;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;3;Centered;12942,2;6464,1;0,499;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;4;Centered;12761,8;5714,5;0,448;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;5;Centered;12118,4;6003,5;0,495;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;6;Centered;11722,1;5954,6;0,508;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;7;Centered;12539,8;5856,5;0,467;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;8;Centered;15592,7;8516,6;0,546;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
;;;9;Centered;14678,6;7512,8;0,512;0,0;0,0;9;0;60;0;0;0;0;0;0,0;
