Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;1;Optimised;6460,8;438,2;0,068;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;6624,7;566,0;0,085;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;7079,1;419,4;0,059;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;6639,3;1128,0;0,170;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;6365,0;566,8;0,089;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;6451,1;581,2;0,090;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;6265,9;475,1;0,076;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;6460,8;1168,1;0,181;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;6705,3;873,6;0,130;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;6715,5;721,4;0,107;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;1;Centered;10976,7;3145,3;0,287;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;2;Centered;11681,2;3884,5;0,333;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;3;Centered;7594,8;1477,3;0,195;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;4;Centered;7621,0;1997,5;0,262;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;5;Centered;9384,5;2064,0;0,220;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;6;Centered;9237,2;2563,0;0,277;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;7;Centered;7319,8;1273,2;0,174;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;8;Centered;9537,9;2921,8;0,306;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;9;Centered;8514,1;2275,8;0,267;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;10;Centered;9834,5;3036,0;0,309;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;8923,9;1092,5;0,122;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;8636,3;839,6;0,097;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;7389,9;1272,4;0,172;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;7444,0;1820,5;0,245;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;8458,4;1137,9;0,135;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;8655,9;1981,7;0,229;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;7103,3;1056,7;0,149;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;7765,1;1149,0;0,148;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;7522,7;1284,3;0,171;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;8139,8;1341,4;0,165;0,0;0,0;3;0;45;0;0;0;0;0;0,0;
;;;1;Centered;7476,3;2107,5;0,282;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;2;Centered;8687,7;2524,3;0,291;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;3;Centered;8857,6;2924,4;0,330;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;4;Centered;11246,3;4028,2;0,358;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;5;Centered;9750,6;3949,4;0,405;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;6;Centered;9315,6;3369,6;0,362;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;7;Centered;8151,3;2643,9;0,324;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;8;Centered;9755,7;3826,3;0,392;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;9;Centered;8303,3;2626,1;0,316;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;10;Centered;8342,7;2329,7;0,279;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;8084,4;2715,6;0,336;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;8522,1;2358,6;0,277;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;7901,9;1968,7;0,249;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;8645,5;1427,3;0,165;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;8406,0;2604,9;0,310;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;8655,7;2709,8;0,313;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;7699,0;2191,6;0,285;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;8925,3;2995,8;0,336;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;7597,4;1920,2;0,253;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;8426,1;2413,1;0,286;0,0;0,0;4;0;45;0;0;0;0;0;0,0;
;;;1;Centered;9314,5;3139,8;0,337;0,0;0,0;5;0;45;0;0;0;0;0;0,0;
