Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;10;Optimised;12697,7;3381,6;0,266;0,0;0,0;8;0;100;0;0;0;0;0;0,0;
;;;1;Centered;15572,5;5059,8;0,325;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;2;Centered;15117,9;4462,3;0,295;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;3;Centered;15861,2;5648,3;0,356;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;4;Centered;16393,8;4566,4;0,279;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;5;Centered;17043,5;5400,2;0,317;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;6;Centered;16713,6;5657,6;0,339;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;7;Centered;12930,8;4790,2;0,370;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;8;Centered;14731,4;5345,3;0,363;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;9;Centered;13514,1;4488,8;0,332;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;10;Centered;13363,8;5149,3;0,385;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;1;Optimised;16821,0;6308,4;0,375;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;16962,0;6306,3;0,372;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;17504,0;7291,1;0,417;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;18519,0;6691,6;0,361;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;17644,6;6001,2;0,340;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;18511,8;7455,8;0,403;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;13152,4;5011,8;0,381;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;15004,0;5617,9;0,374;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;13918,0;4892,7;0,352;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;10;Optimised;13527,7;5313,1;0,393;0,0;0,0;9;0;100;0;0;0;0;0;0,0;
;;;1;Centered;14121,8;5502,5;0,390;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;2;Centered;15072,1;6243,8;0,414;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;3;Centered;15762,5;6184,3;0,392;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;4;Centered;15428,8;5824,2;0,377;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;5;Centered;15916,9;6543,0;0,411;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;6;Centered;15094,9;6380,3;0,423;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;7;Centered;17633,6;6429,7;0,365;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;8;Centered;14031,4;5715,5;0,407;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;9;Centered;17318,5;7349,5;0,424;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;10;Centered;13871,6;5736,9;0,414;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;1;Optimised;14444,4;5825,1;0,403;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;2;Optimised;15825,6;6997,3;0,442;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;3;Optimised;17856,9;8278,7;0,464;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;4;Optimised;15793,1;6188,5;0,392;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;5;Optimised;21068,3;11694,5;0,555;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;6;Optimised;16600,1;7885,5;0,475;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;7;Optimised;20043,9;8839,9;0,441;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;8;Optimised;14485,8;6169,9;0,426;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;9;Optimised;19293,5;9324,5;0,483;0,0;0,0;10;0;100;0;0;0;0;0;0,0;
;;;10;Optimised;14912,9;6778,2;0,455;0,0;0,0;10;0;100;0;0;0;0;0;0,0;

