Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;70;Centered;2894,0;1978,4;0,684;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;71;Centered;3583,5;2899,8;0,809;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;72;Centered;2545,8;2139,4;0,840;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;73;Centered;2917,8;2077,0;0,712;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;74;Centered;2963,9;2526,3;0,852;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;75;Centered;3390,2;2753,3;0,812;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;76;Centered;2380,7;1865,4;0,784;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;77;Centered;2373,8;1700,8;0,717;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;78;Centered;3092,9;2391,2;0,773;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;79;Centered;3245,8;2830,8;0,872;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;80;Centered;3056,0;2401,4;0,786;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;81;Centered;1777,3;1516,7;0,853;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;82;Centered;2260,4;1635,6;0,724;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;83;Centered;3179,4;2378,9;0,748;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;84;Centered;3159,6;2481,0;0,785;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;85;Centered;2876,4;2466,4;0,857;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
;;;86;Centered;2879,7;2135,2;0,741;0,0;0,0;3;0;5;0;0;0;0;0;0,0;
