Custom Data3;Custom Data2;Custom Data1;Iteration;Method;Distance;SP Distance;SP Factor;Time;Battery;Launched Drones;Failed Drones;Station Count;Failed Stations;Sensor Count;Failed Sensors;Visited Stations;Read Sensors;Success Factor;Message
;;;6;Optimised;10873,4;6506,7;0,598;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;6417,2;3527,6;0,550;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;10582,1;6204,1;0,586;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;9633,0;5799,1;0,602;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;6144,5;3452,4;0,562;0,0;0,0;6;0;25;0;0;0;0;0;0,0;
;;;1;Centered;7537,6;4521,1;0,600;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;2;Centered;6470,8;3563,0;0,551;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;3;Centered;7055,3;4725,5;0,670;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;4;Centered;6764,5;3753,3;0,555;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;5;Centered;9215,8;6211,4;0,674;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;6;Centered;8648,3;4946,8;0,572;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;7;Centered;7457,6;4329,2;0,581;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;8;Centered;7659,8;4473,3;0,584;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;9;Centered;7912,3;5114,6;0,646;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;10;Centered;7350,3;4718,5;0,642;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;8713,9;5697,3;0,654;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;6651,0;3743,2;0,563;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;8107,9;5778,1;0,713;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;6818,7;3807,4;0,558;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;9665,8;6661,5;0,689;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;9063,5;5362,0;0,592;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;8420,7;5292,3;0,628;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;8814,8;5628,4;0,639;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;8780,3;5982,5;0,681;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;7542,9;4911,1;0,651;0,0;0,0;7;0;25;0;0;0;0;0;0,0;
;;;1;Centered;8431,3;5907,5;0,701;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;2;Centered;7349,7;5027,6;0,684;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;3;Centered;7245,8;4905,0;0,677;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;4;Centered;8338,3;5203,0;0,624;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;5;Centered;7115,2;4597,4;0,646;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;6;Centered;7937,5;4927,7;0,621;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;7;Centered;8627,8;4959,5;0,575;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;8;Centered;7230,9;4747,6;0,657;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;9;Centered;8192,3;5311,9;0,648;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;10;Centered;7666,9;4716,7;0,615;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;10980,6;8456,8;0,770;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;10108,4;7786,4;0,770;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;9087,5;6746,7;0,742;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;9870,5;6735,3;0,682;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;9253,7;6735,8;0,728;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;8310,5;5300,7;0,638;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;9978,4;6310,2;0,632;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;8040,6;5557,3;0,691;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;8657,6;5777,2;0,667;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;11090,0;8139,8;0,734;0,0;0,0;8;0;25;0;0;0;0;0;0,0;
;;;1;Centered;9917,9;7425,3;0,749;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;2;Centered;8916,8;6721,8;0,754;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;3;Centered;7455,1;4920,1;0,660;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;4;Centered;8681,4;6641,5;0,765;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;5;Centered;11650,3;8846,1;0,759;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;6;Centered;9004,3;6712,9;0,746;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;7;Centered;9136,1;6635,0;0,726;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;8;Centered;8177,7;5664,7;0,693;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;9;Centered;10185,4;7770,3;0,763;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;10;Centered;10128,7;6955,2;0,687;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;16465,1;13972,5;0,849;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;15633,7;13438,7;0,860;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;7801,6;5266,6;0,675;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;10180,9;8141,0;0,800;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;14615,7;11811,4;0,808;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;13294,6;11003,2;0,828;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;13874,3;11373,2;0,820;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;8608,5;6095,4;0,708;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;13735,7;11320,6;0,824;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;10193,8;7020,3;0,689;0,0;0,0;9;0;25;0;0;0;0;0;0,0;
;;;1;Centered;10213,9;7501,7;0,734;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;2;Centered;9241,1;6016,2;0,651;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;3;Centered;9217,4;6728,9;0,730;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;4;Centered;9365,9;6357,3;0,679;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;5;Centered;10005,2;7264,4;0,726;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;6;Centered;11387,9;8652,9;0,760;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;7;Centered;9294,2;6856,7;0,738;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;8;Centered;10048,0;8000,4;0,796;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;9;Centered;8831,7;6725,5;0,762;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;10;Centered;9215,8;7085,2;0,769;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;1;Optimised;11791,3;9079,1;0,770;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;2;Optimised;10421,1;7196,3;0,691;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;3;Optimised;10624,3;8135,7;0,766;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;4;Optimised;9546,6;6538,0;0,685;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;5;Optimised;11063,5;8322,7;0,752;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;6;Optimised;14147,7;11412,6;0,807;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;7;Optimised;12943,9;10506,4;0,812;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;8;Optimised;13504,3;11456,7;0,848;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;9;Optimised;10112,0;8005,8;0,792;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;10;Optimised;9518,7;7388,1;0,776;0,0;0,0;10;0;25;0;0;0;0;0;0,0;
;;;1;Centered;4878,4;229,7;0,047;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;2;Centered;4756,1;101,5;0,021;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;3;Centered;5239,4;187,9;0,036;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;4;Centered;5281,3;244,5;0,046;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;5;Centered;5204,9;306,0;0,059;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;6;Centered;4937,0;178,8;0,036;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;7;Centered;5021,1;340,1;0,068;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;8;Centered;5483,8;144,0;0,026;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;9;Centered;5316,2;206,8;0,039;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;10;Centered;4709,0;225,5;0,048;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;4952,6;303,9;0,061;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;4796,7;142,1;0,030;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;5301,0;249,6;0,047;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;5446,8;410,1;0,075;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;5211,1;312,2;0,060;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;4959,4;201,2;0,041;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;5047,9;366,8;0,073;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;5564,6;224,8;0,040;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;5326,9;217,5;0,041;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;10;Optimised;4763,1;279,5;0,059;0,0;0,0;1;0;45;0;0;0;0;0;0,0;
;;;1;Centered;6136,0;518,6;0,085;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;2;Centered;6475,4;771,1;0,119;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;3;Centered;6814,2;1033,8;0,152;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;4;Centered;6742,7;607,4;0,090;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;5;Centered;6520,5;668,8;0,103;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;6;Centered;7008,8;598,3;0,085;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;7;Centered;6824,6;843,5;0,124;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;8;Centered;6324,8;504,9;0,080;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;9;Centered;6862,5;615,0;0,090;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;10;Centered;6461,6;760,3;0,118;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;1;Optimised;6147,5;530,1;0,086;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;2;Optimised;6557,5;853,2;0,130;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;3;Optimised;6828,0;1047,6;0,153;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;4;Optimised;6744,2;608,9;0,090;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;5;Optimised;6538,1;686,5;0,105;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;6;Optimised;7116,1;705,6;0,099;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;7;Optimised;7130,3;1149,2;0,161;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;8;Optimised;6386,1;566,2;0,089;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
;;;9;Optimised;6872,7;625,1;0,091;0,0;0,0;2;0;45;0;0;0;0;0;0,0;
